,a,about,above,across,after,afterwards,again,against,all,almost,alone,along,already,also,although,always,am,among,amongst,amount,an,and,another,any,anyhow,anyone,anything,anyway,anywhere,are,around,as,at,back,be,became,because,become,becomes,becoming,been,before,behind,being,below,beside,besides,between,beyond,both,bottom,but,by,ca,call,can,could,did,do,does,doing,done,down,due,during,each,eight,either,eleven,else,elsewhere,empty,enough,even,ever,every,everyone,everything,everywhere,except,few,fifteen,fifty,first,five,for,former,formerly,forty,four,from,front,full,further,get,give,go,had,has,have,he,hence,her,here,hereafter,hereby,hers,herself,him,himself,his,how,however,hundred,i,if,in,indeed,into,is,it,its,itself,just,keep,last,latter,least,less,made,make,many,may,me,meanwhile,might,mine,more,moreover,most,mostly,move,much,must,my,myself,name,neither,never,nevertheless,next,nine,no,nobody,none,nor,not,nothing,now,nowhere,of,off,often,on,once,one,only,onto,or,other,others,otherwise,our,ours,ourselves,out,over,own,part,per,perhaps,please,put,quite,rather,re,really,regarding,same,say,see,seem,seemed,seeming,seems,serious,several,she,should,show,side,since,six,sixty,so,some,somehow,someone,something,sometime,sometimes,somewhere,still,such,take,ten,than,that,the,their,them,themselves,then,there,thereafter,thereby,therefore,therein,thereupon,these,they,third,this,those,though,three,through,throughout,thus,to,together,too,top,toward,towards,twelve,twenty,two,under,unless,until,up,upon,us,used,using,various,very,was,we,well,were,what,whatever,when,whence,whenever,where,whereas,wherein,whereupon,wherever,whether,which,while,whither,who,whoever,whole,whom,whose,why,will,with,within,without,would,yet,you,your,yours,yourself,yourselves,tbook,author
1595,44,5,0,0,4,0,1,0,7,4,0,1,3,0,0,1,1,0,0,0,3,49,1,1,0,0,1,2,1,8,0,24,10,5,8,1,0,0,0,0,3,4,1,1,0,2,1,1,0,1,0,10,4,2,0,2,6,5,8,0,1,0,3,0,0,3,1,0,0,0,0,1,2,4,0,0,0,1,0,0,1,0,0,3,0,13,0,0,0,0,8,0,0,0,0,1,0,9,3,9,29,0,15,1,0,0,0,1,7,3,15,3,0,1,13,2,17,0,0,10,17,0,0,6,0,1,0,0,0,5,0,0,0,5,0,0,0,2,0,0,0,1,3,1,10,1,0,1,3,0,2,0,8,0,0,0,4,2,5,0,38,6,0,17,1,6,2,0,2,3,2,0,3,1,0,4,7,0,0,0,1,1,0,1,0,0,1,0,1,2,5,1,0,0,0,0,0,10,1,0,0,0,1,0,8,2,0,0,0,0,1,0,1,2,4,0,2,12,138,4,7,3,6,4,0,0,0,0,0,1,8,0,9,2,0,3,0,0,0,47,0,3,1,1,0,0,0,3,1,0,2,6,1,5,0,0,0,1,15,5,2,7,2,0,4,0,0,2,0,0,0,2,0,1,3,0,5,0,0,0,1,2,4,16,0,2,4,1,21,3,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1596,32,3,1,1,1,0,1,1,8,2,0,0,0,1,0,0,1,0,0,0,3,67,1,3,0,0,3,0,0,6,1,22,14,5,5,0,0,1,0,0,7,3,0,0,0,1,0,0,0,0,0,17,6,1,0,11,2,3,9,2,0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,2,0,14,0,0,0,0,10,0,0,0,1,1,1,12,1,4,18,0,14,2,0,0,0,1,6,1,23,1,0,0,16,4,20,0,6,4,19,1,0,7,1,2,0,1,0,1,0,0,3,9,0,2,0,2,0,0,0,0,0,5,6,0,0,0,5,0,2,1,4,0,0,1,11,0,5,0,42,8,0,13,1,3,3,0,5,3,1,0,2,0,1,5,5,2,0,0,0,0,1,1,2,0,0,0,0,0,2,1,0,0,0,0,0,12,1,0,1,1,0,0,7,0,0,3,0,0,1,0,1,1,0,0,1,17,140,3,2,0,4,2,0,0,0,0,0,1,6,0,7,3,0,0,2,0,0,50,0,2,3,3,0,0,0,2,3,0,1,12,1,4,0,0,0,2,13,5,7,5,5,2,2,0,0,2,0,0,0,0,0,1,2,0,3,1,1,0,0,1,1,16,0,3,4,0,18,3,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1597,29,1,1,1,3,0,0,2,10,1,2,0,0,1,0,1,1,0,0,0,4,57,0,4,0,0,2,0,1,4,0,20,15,2,6,0,0,0,0,0,4,4,1,0,1,1,0,0,0,1,0,13,5,0,1,3,6,5,8,2,0,2,2,0,0,4,0,0,0,1,0,1,5,0,3,0,0,1,1,0,1,0,0,0,0,4,0,0,1,0,9,1,1,0,1,1,4,10,1,8,24,0,14,2,0,1,0,3,11,3,18,2,0,0,19,6,25,2,5,6,18,3,1,4,2,0,0,0,0,2,0,0,2,2,0,1,0,2,0,1,0,0,1,1,3,1,1,1,2,0,2,0,3,0,0,1,5,0,2,0,44,8,0,13,1,9,1,0,5,2,1,0,4,0,0,11,5,1,1,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,10,1,1,0,0,0,0,6,2,0,0,1,0,1,0,1,0,2,0,1,8,150,3,5,1,3,6,0,0,0,0,0,1,8,0,12,3,1,2,2,0,0,47,0,4,0,1,0,0,0,1,1,0,2,14,0,2,1,0,0,1,15,9,2,6,2,0,1,0,0,1,0,0,0,0,1,0,2,0,5,0,0,0,0,0,7,12,0,6,2,1,21,2,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1598,35,2,0,0,6,0,1,0,9,2,0,4,1,0,0,0,1,1,0,0,3,54,0,2,0,1,0,0,1,7,0,18,10,4,10,1,0,0,0,0,4,6,1,0,2,1,0,1,0,1,0,11,6,1,0,1,10,4,6,0,0,2,3,0,0,2,0,0,0,1,0,1,0,3,1,0,0,0,0,0,1,0,0,3,1,9,0,0,0,0,5,0,0,0,0,0,0,14,2,12,19,0,11,6,0,0,0,2,9,2,22,5,0,1,11,6,18,0,4,4,18,1,1,5,0,2,0,0,0,2,1,0,1,4,0,1,0,4,0,1,0,1,1,1,3,0,1,0,1,2,0,0,6,0,0,0,7,1,5,0,58,3,0,8,0,7,3,0,6,2,0,0,1,0,0,5,3,1,0,0,0,1,1,0,1,0,2,0,1,0,1,1,2,0,0,0,0,9,0,1,3,2,1,0,10,0,1,1,1,0,0,1,0,1,0,0,3,15,143,8,6,1,4,1,0,0,0,0,0,5,6,0,6,2,1,0,0,0,0,50,0,2,0,2,0,0,0,3,3,0,0,10,0,2,0,0,0,4,11,9,5,4,3,0,1,0,0,2,0,0,1,0,0,3,2,0,4,0,1,0,0,1,6,17,0,2,8,1,20,5,0,1,0,Ozoplaning_with_the_wizard_of_oz,T
1599,22,2,0,0,5,0,0,1,10,0,0,2,2,1,0,0,1,1,0,0,3,60,0,4,0,1,3,1,0,4,3,16,16,2,7,0,2,0,0,0,4,9,3,0,1,2,0,0,0,2,0,10,9,0,0,5,2,6,5,1,0,2,6,0,0,0,0,0,0,1,0,0,2,1,2,0,0,2,1,0,1,0,0,4,1,20,0,0,0,0,7,0,0,0,3,1,2,13,3,8,16,0,19,3,0,0,0,1,13,3,23,5,0,0,19,5,19,1,6,9,20,1,1,5,1,1,0,0,0,1,0,1,1,8,0,0,0,1,0,1,0,1,2,1,4,0,0,0,0,1,2,1,6,0,0,0,5,1,9,0,39,4,0,13,2,8,1,0,3,4,2,0,2,1,0,5,4,1,0,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,0,0,11,0,2,1,0,1,0,3,3,0,0,0,0,0,1,0,0,1,1,1,8,129,2,6,0,0,1,0,0,0,0,0,1,15,0,9,1,0,1,4,0,0,43,0,2,1,1,0,0,0,2,0,0,0,8,0,3,0,0,0,2,15,6,3,9,4,0,3,0,0,2,0,0,0,0,0,3,3,0,6,0,0,0,0,3,3,16,0,6,7,0,18,7,0,1,0,Ozoplaning_with_the_wizard_of_oz,T
1600,39,4,1,1,2,0,1,0,6,2,0,3,0,0,0,0,2,0,0,0,1,60,0,4,0,0,0,1,0,1,2,14,9,4,7,0,3,0,0,0,4,5,1,0,1,1,1,1,0,1,0,12,6,1,0,2,2,2,6,3,0,1,4,0,0,0,2,0,0,0,0,0,0,2,4,1,0,0,0,0,1,0,0,2,0,8,0,0,0,1,8,0,0,1,1,2,0,15,2,3,17,0,16,6,0,0,0,1,5,4,21,4,0,0,25,4,19,1,8,11,10,1,0,4,2,3,0,0,1,5,3,0,1,4,0,1,0,3,0,0,0,0,0,0,4,0,0,1,1,0,0,0,4,0,0,0,4,0,3,0,41,2,0,17,2,4,2,0,4,1,2,0,0,0,0,2,7,3,1,0,0,1,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,13,1,0,0,2,1,0,6,2,0,0,1,0,1,0,4,2,1,0,2,19,173,3,2,0,8,2,0,0,0,0,0,1,8,1,5,0,0,0,5,0,0,51,0,5,3,0,0,0,0,3,2,0,0,9,1,1,0,0,0,1,17,6,2,3,10,2,4,0,0,3,0,0,0,0,2,2,3,0,4,0,0,0,0,0,3,12,0,2,0,0,20,0,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1601,43,3,1,1,5,0,3,0,10,3,0,1,3,0,0,0,0,0,0,0,2,53,1,3,0,0,0,0,0,8,1,13,12,5,6,0,1,0,0,0,2,5,1,2,0,2,1,0,1,0,0,8,3,0,0,2,4,4,5,3,0,1,11,0,0,1,0,0,0,1,0,0,2,5,2,1,0,1,0,0,2,0,0,3,0,11,0,0,0,2,4,1,0,0,1,1,1,11,2,5,23,0,15,1,0,0,0,2,5,4,15,6,1,0,22,4,25,0,5,6,17,2,1,2,0,2,0,0,0,1,0,1,0,4,0,2,1,2,0,0,0,1,1,2,4,0,0,0,2,0,1,0,3,0,0,0,8,1,4,0,35,2,0,13,0,8,1,0,4,3,1,0,1,0,0,6,8,2,1,0,0,0,2,1,1,0,1,0,2,1,1,0,0,0,1,0,0,7,3,2,1,3,1,0,9,3,0,1,0,0,0,0,1,0,4,0,2,14,141,4,7,0,4,5,0,0,0,0,0,4,10,1,9,1,1,0,3,0,0,41,1,0,3,1,0,0,0,3,1,1,0,9,0,1,0,0,0,4,17,3,4,6,5,0,2,0,0,3,0,0,1,0,0,5,2,0,7,0,2,0,1,4,4,20,1,2,4,0,15,3,0,2,0,Ozoplaning_with_the_wizard_of_oz,T
1602,34,3,0,0,6,1,2,1,10,1,0,2,1,0,0,0,0,2,0,0,4,46,0,0,0,0,0,1,0,10,1,17,7,3,1,0,0,0,0,0,1,4,1,1,2,1,0,0,0,0,0,9,5,0,1,4,4,3,4,1,1,0,4,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,1,2,0,0,3,0,12,0,0,0,0,8,0,0,0,2,2,1,10,3,7,32,0,14,2,0,0,0,2,8,5,18,6,0,0,16,6,13,0,7,5,17,3,1,2,2,1,0,0,0,2,1,0,2,5,0,1,0,0,0,3,0,0,0,0,6,1,0,1,5,0,2,0,4,0,0,1,11,0,7,0,39,3,0,8,0,4,3,0,9,0,1,0,1,0,0,9,3,4,0,0,0,1,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,15,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,2,4,0,2,16,142,3,2,1,7,5,0,0,0,0,0,2,9,0,6,2,1,1,3,0,0,60,0,2,1,1,0,0,0,2,0,0,0,13,0,3,0,0,0,1,19,12,4,5,8,0,2,0,0,0,0,0,0,0,0,4,0,0,6,0,3,0,0,5,3,18,0,3,6,0,25,3,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1603,27,4,1,0,7,0,1,0,7,0,0,1,2,0,0,0,2,0,0,0,3,47,0,4,0,0,0,0,0,5,0,15,14,7,14,0,0,0,0,0,2,2,2,0,0,0,1,1,0,4,0,10,8,1,1,3,6,4,9,2,0,2,6,0,0,2,0,0,0,0,0,0,0,3,3,1,0,0,0,0,3,0,0,2,0,11,0,0,0,0,4,0,1,0,0,1,4,6,1,5,13,0,12,3,0,0,0,1,8,1,21,3,0,1,16,3,21,0,7,7,19,1,1,3,4,1,0,0,3,2,3,0,0,5,0,3,0,4,0,0,0,0,2,1,6,1,0,0,0,1,3,0,9,1,0,2,10,0,9,0,41,2,1,17,0,7,0,0,4,3,2,0,4,0,0,10,8,0,0,0,1,0,0,3,1,0,3,0,0,0,6,0,1,0,0,0,0,11,1,0,1,3,0,0,13,4,0,1,0,0,1,0,1,1,2,0,5,8,140,8,5,0,4,1,0,0,0,0,0,2,8,0,9,2,0,1,2,0,0,42,0,3,1,1,0,0,1,4,0,0,1,7,1,1,0,0,0,0,17,13,6,6,7,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,1,0,0,0,5,17,0,1,4,0,20,4,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1604,34,2,0,0,2,0,2,1,10,1,0,1,3,0,0,1,1,0,0,0,4,55,2,6,0,0,2,0,1,9,0,13,12,2,5,0,1,0,0,0,3,6,0,0,0,1,0,0,0,1,0,9,2,1,1,3,3,5,12,2,1,3,4,0,0,1,1,0,0,0,0,0,2,5,2,1,0,2,0,0,0,0,1,2,0,8,0,0,0,0,7,0,0,0,0,0,0,13,0,6,21,0,16,4,0,0,0,2,9,2,24,3,0,0,19,6,32,0,5,5,17,1,0,6,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,1,3,2,0,0,2,3,0,0,1,4,1,0,1,8,1,9,0,39,6,0,12,0,11,3,0,2,1,1,0,4,0,0,7,4,0,0,0,0,0,0,2,3,0,2,0,1,0,2,0,0,0,0,0,0,15,0,1,1,1,1,0,8,2,0,1,0,0,0,0,1,1,2,0,1,9,145,6,3,0,8,1,0,0,0,0,0,1,11,0,4,1,0,0,2,0,0,50,0,0,5,0,0,0,0,2,0,1,0,11,0,2,0,0,0,6,13,11,2,3,4,0,4,0,0,3,0,0,0,0,0,3,2,0,3,0,2,0,1,3,6,13,0,0,7,0,21,2,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1605,33,1,0,0,5,0,0,0,15,2,0,1,0,0,0,1,0,0,0,0,1,58,3,4,0,0,0,1,0,2,1,20,16,5,8,0,0,0,0,0,4,4,1,3,0,1,1,0,0,2,0,7,4,1,0,4,5,3,8,2,1,0,7,0,0,1,0,0,0,0,0,0,4,2,1,2,0,1,0,0,2,0,0,1,1,11,0,0,0,1,12,1,1,0,1,2,0,10,2,7,19,0,14,4,0,0,0,1,4,3,22,4,0,0,27,5,20,0,7,6,16,1,0,6,2,2,0,1,1,1,1,1,0,4,0,0,0,1,0,0,0,0,1,0,4,0,0,1,3,2,0,0,6,0,1,0,8,2,11,0,36,3,0,14,0,7,2,0,1,4,0,0,2,0,0,8,2,3,1,0,0,0,2,1,1,0,1,0,0,2,2,0,2,0,1,0,1,13,0,0,2,1,0,0,7,2,0,0,1,0,0,0,4,1,0,1,1,8,146,6,2,0,3,2,0,0,0,0,0,1,10,0,5,1,1,0,3,0,0,47,1,2,0,1,0,0,0,0,3,0,1,8,2,5,1,0,0,1,14,14,2,4,5,0,1,0,0,5,0,0,0,1,0,1,0,0,4,0,0,0,0,0,4,11,0,3,7,2,20,2,0,1,0,Ozoplaning_with_the_wizard_of_oz,T
1606,34,3,0,1,5,0,1,2,9,3,0,0,0,2,0,0,2,0,0,0,6,58,0,1,0,2,0,0,0,6,1,18,8,9,7,1,2,1,0,0,5,2,1,0,1,1,1,1,0,2,0,11,6,0,0,2,3,3,10,1,0,1,6,0,0,1,0,0,0,1,0,0,2,3,3,0,0,2,0,3,0,0,0,1,0,13,0,0,0,0,6,0,0,0,0,0,1,9,4,7,30,0,12,3,0,0,0,2,6,3,19,4,0,0,19,5,14,0,6,13,15,1,1,5,1,1,0,0,0,3,1,1,0,3,0,1,0,5,0,0,0,0,2,1,3,0,0,1,0,0,0,0,9,0,0,0,10,1,7,0,46,3,0,7,1,5,4,0,6,0,1,0,1,0,0,5,5,2,0,0,0,0,0,1,2,0,3,0,1,0,1,0,0,0,0,0,0,11,0,0,0,1,1,0,7,2,0,1,1,0,0,0,3,0,1,0,4,8,149,5,2,0,5,5,0,0,0,0,0,3,12,0,12,0,2,0,2,0,0,43,0,3,2,0,0,0,0,3,1,1,1,7,0,3,0,0,0,3,16,9,1,4,5,0,5,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,4,5,18,0,1,3,0,15,4,0,2,0,Ozoplaning_with_the_wizard_of_oz,T
1607,28,2,0,0,1,0,2,3,9,3,0,3,1,2,0,0,2,0,0,0,2,69,0,3,0,2,1,0,1,9,1,19,13,9,3,0,2,0,0,0,4,3,2,1,1,0,0,1,0,0,1,8,3,2,0,4,6,2,7,1,0,1,5,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,2,0,0,2,2,8,0,0,1,0,8,1,0,0,1,0,1,9,3,4,22,0,15,2,0,0,0,0,8,3,26,5,0,2,15,3,18,0,1,5,11,0,0,3,0,1,0,1,0,1,1,0,1,3,0,2,0,1,0,0,0,0,0,2,6,3,1,1,1,0,1,1,9,0,0,3,5,1,6,0,48,4,0,12,0,5,1,0,6,2,2,0,1,0,0,8,5,2,1,0,1,0,1,2,3,0,0,0,0,1,6,1,4,0,0,0,0,9,0,0,1,3,0,0,9,2,0,0,0,0,0,0,2,1,1,1,3,9,140,4,2,0,7,2,0,0,0,0,0,3,11,0,9,2,1,0,1,0,0,56,0,3,1,3,0,0,0,5,0,0,0,16,0,3,0,0,0,1,13,7,1,8,5,1,4,0,0,0,0,0,0,0,0,2,1,0,3,0,2,0,0,4,3,3,0,2,4,0,26,3,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1608,34,3,0,0,4,0,2,0,4,1,0,1,5,0,0,0,1,0,0,0,7,57,1,4,0,2,1,0,0,5,0,14,7,6,5,1,1,0,0,0,2,6,1,2,1,1,1,3,0,1,0,14,5,0,0,4,7,4,9,1,0,0,6,0,0,4,0,0,0,0,0,0,2,2,2,1,0,0,0,0,2,0,0,4,0,10,0,0,1,0,8,0,0,1,1,0,1,10,4,7,25,0,14,1,0,0,0,0,5,3,23,2,0,1,22,6,19,0,8,3,16,2,0,5,2,1,0,0,0,1,1,1,1,7,0,0,0,2,0,1,0,0,0,2,2,0,0,0,1,0,2,0,3,0,0,0,11,2,5,0,43,4,0,18,0,6,2,0,4,2,2,0,3,0,0,7,8,1,0,0,0,0,1,1,2,0,1,0,2,2,5,0,1,0,0,0,0,11,2,1,2,0,1,0,4,2,0,0,1,0,0,0,3,2,1,0,3,13,127,3,5,1,6,3,0,0,0,0,0,0,8,0,7,2,1,1,5,0,0,45,0,4,2,2,0,0,0,3,1,0,1,12,0,1,0,0,0,0,18,8,2,3,9,0,3,0,0,2,0,0,0,0,0,1,2,0,1,2,0,0,0,3,2,18,0,2,6,0,18,5,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1609,34,3,0,1,7,0,2,2,8,3,0,3,2,0,0,0,0,0,0,0,5,62,0,5,0,0,0,1,0,5,0,14,8,5,5,0,1,0,0,0,4,2,1,1,0,1,0,1,0,2,0,8,4,0,0,3,4,4,10,0,0,0,8,0,0,0,1,0,0,1,0,0,1,7,2,1,0,0,0,0,1,0,0,2,0,9,0,0,0,1,8,0,0,0,1,0,0,13,2,7,17,0,14,2,0,0,0,0,6,3,14,3,0,0,24,6,29,1,4,9,21,0,2,4,0,3,0,0,3,2,0,2,1,2,0,0,0,2,0,1,0,2,0,1,5,1,0,0,2,0,2,0,3,0,0,0,11,2,7,0,42,3,0,18,1,3,0,0,1,3,0,0,1,0,0,6,5,0,0,0,0,0,1,1,3,0,1,0,0,2,3,0,1,0,0,0,1,8,0,0,2,0,1,0,11,1,0,0,1,0,1,0,2,1,1,1,0,21,145,4,9,0,2,6,0,0,0,0,0,0,6,0,7,1,0,1,0,0,0,56,0,2,1,1,0,0,2,3,1,0,2,5,1,3,0,0,0,1,18,9,1,3,3,0,4,0,0,2,0,0,0,0,0,1,1,0,8,0,1,0,1,4,2,13,0,5,4,0,14,3,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1610,33,3,1,1,2,0,2,3,11,2,0,2,1,0,0,0,0,0,0,0,4,70,0,3,0,2,1,0,0,6,1,18,9,5,7,0,0,1,0,0,2,5,2,1,0,1,0,2,0,2,0,10,5,1,0,0,2,3,8,2,1,2,5,0,0,0,0,0,0,0,0,0,1,4,1,0,0,2,0,0,0,0,0,3,0,10,0,0,0,1,8,0,0,0,2,1,0,16,3,9,18,0,8,3,0,0,0,1,5,2,14,5,0,0,14,4,23,1,7,6,20,1,0,5,0,1,0,0,1,1,1,0,1,4,0,2,1,2,0,1,0,0,1,1,1,0,0,0,5,0,0,1,4,0,0,0,9,0,9,0,56,2,0,17,1,6,2,0,8,1,1,0,2,0,0,9,3,0,0,0,2,1,1,1,1,0,0,0,0,1,4,0,1,0,1,0,0,13,0,0,0,1,0,0,9,3,0,1,1,0,0,0,0,0,3,0,2,10,143,8,4,1,3,2,0,0,0,0,0,4,7,0,10,1,0,2,0,0,0,42,0,4,0,1,0,0,1,4,0,1,1,3,0,3,0,0,0,0,12,11,1,6,7,1,1,0,0,4,0,0,0,0,0,4,1,0,2,0,4,0,0,8,4,12,0,1,3,0,19,3,1,0,0,Ozoplaning_with_the_wizard_of_oz,T
1611,37,1,0,0,5,0,1,0,9,0,0,1,0,1,1,1,2,0,0,0,5,55,2,1,0,1,3,0,0,4,0,15,15,3,8,0,3,1,0,0,3,4,1,0,2,0,0,1,0,0,0,14,3,1,0,3,9,2,3,0,0,1,9,0,0,3,1,0,0,1,0,1,4,1,1,1,0,0,0,1,2,0,1,1,0,12,0,0,0,0,3,0,0,0,0,1,0,15,0,7,23,0,12,1,0,0,0,1,10,4,24,6,1,1,17,8,21,0,5,12,16,2,0,1,2,2,0,2,0,0,0,1,3,8,0,0,0,2,0,3,0,1,2,2,6,0,0,0,2,0,1,0,5,0,0,0,7,1,11,0,47,3,0,15,1,7,1,0,5,4,0,0,1,0,0,5,2,2,0,0,0,1,0,0,0,0,0,0,2,0,5,1,3,0,0,0,1,10,1,0,1,1,1,0,3,4,0,0,0,0,1,1,2,1,5,0,1,9,139,7,5,0,4,1,0,0,0,0,0,1,8,0,7,1,2,0,2,0,0,42,0,2,0,1,0,0,1,1,2,0,0,9,0,3,0,0,0,0,18,10,4,5,4,0,4,0,0,3,0,0,0,0,0,4,1,0,2,0,0,0,0,2,6,12,0,2,3,0,18,2,0,2,0,Ozoplaning_with_the_wizard_of_oz,T
1612,46,3,1,1,2,0,0,2,10,2,0,1,1,0,0,0,1,0,0,0,1,50,0,1,0,0,1,0,0,5,1,19,13,3,6,0,2,2,0,0,5,3,2,1,1,2,1,3,0,1,0,13,7,0,1,5,1,5,7,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,8,0,0,1,0,5,0,0,0,2,1,3,9,1,10,14,0,16,7,0,0,0,0,7,4,22,9,0,2,11,6,19,0,2,12,17,2,0,6,2,0,0,1,0,2,0,1,1,10,0,2,0,1,0,0,0,1,1,0,4,1,0,1,1,0,0,0,9,0,0,1,10,0,3,0,41,6,0,9,1,5,2,0,3,2,2,0,2,0,1,7,6,4,0,0,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,0,1,2,0,0,10,5,0,0,1,0,0,1,1,0,2,0,2,15,139,9,4,1,4,3,0,0,0,0,0,3,7,0,8,1,1,1,4,0,0,49,0,1,2,3,0,0,1,4,2,1,0,6,1,1,0,0,0,1,13,13,1,4,5,0,2,0,0,3,0,0,0,0,0,1,3,0,5,1,1,0,0,0,5,15,0,3,3,0,23,0,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1613,45,2,0,1,4,0,0,1,9,2,0,3,1,0,0,0,1,0,0,0,5,52,1,2,0,0,0,0,0,5,1,22,10,7,5,0,0,0,0,0,4,3,2,1,0,1,1,0,1,1,0,11,3,1,1,2,1,2,6,1,0,0,9,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,14,0,0,0,1,6,0,1,1,1,0,2,13,1,6,21,0,19,4,0,0,0,2,7,4,17,9,0,0,16,6,20,0,5,7,17,1,0,1,1,1,0,0,1,0,1,0,0,5,0,0,0,3,0,1,0,1,1,2,7,1,0,0,3,0,1,0,4,0,1,0,10,1,3,0,31,3,0,18,0,3,2,0,5,1,1,0,3,0,0,5,6,1,0,0,0,1,0,2,2,0,1,0,0,0,2,1,2,0,0,0,0,9,1,0,2,1,0,0,8,1,0,0,1,0,0,0,2,0,0,1,2,14,149,4,4,0,9,2,0,0,1,0,0,1,11,0,9,0,2,2,2,0,0,55,0,0,3,3,0,0,0,2,1,1,1,7,0,3,0,0,0,1,18,8,4,7,4,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,3,6,24,0,2,3,0,20,1,0,1,0,Ozoplaning_with_the_wizard_of_oz,T
1614,43,2,0,0,9,0,1,1,11,2,0,1,4,0,0,0,1,2,0,0,2,52,0,5,0,0,1,0,0,5,2,24,12,5,5,0,0,0,0,0,6,5,1,0,0,0,1,3,0,1,0,12,4,0,0,6,6,5,10,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,1,14,0,0,0,1,11,0,0,0,0,2,1,10,1,10,25,0,10,1,0,0,0,1,3,3,19,6,0,0,19,1,24,0,4,5,18,3,0,4,1,1,0,1,0,2,1,0,0,8,0,0,1,4,0,1,0,1,3,1,1,0,1,0,3,0,0,0,6,0,0,2,10,1,5,0,47,5,0,9,1,4,4,0,4,1,1,0,2,0,0,9,5,2,0,0,1,0,0,0,2,0,3,1,0,0,2,0,1,0,0,0,0,10,0,1,1,0,0,0,5,2,0,0,0,0,1,0,3,0,0,1,0,13,134,4,1,1,5,3,0,0,0,0,0,1,12,0,12,1,0,1,3,0,0,42,0,2,1,2,0,0,0,2,0,1,0,14,0,2,1,0,0,1,8,9,4,7,6,0,1,0,0,1,0,0,0,0,1,2,1,0,6,0,2,0,1,2,5,17,0,2,2,1,17,3,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
1615,28,2,0,0,11,0,1,1,4,2,0,2,1,0,0,1,2,0,0,0,2,62,2,0,0,0,0,0,2,2,2,14,10,6,8,0,1,0,0,0,5,6,0,0,2,1,1,1,0,1,0,12,5,1,0,1,3,7,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,2,0,0,2,3,0,15,1,0,0,0,5,0,0,0,1,0,2,18,1,9,20,0,15,4,0,0,0,2,5,3,21,5,0,0,24,7,15,1,6,8,17,0,0,4,3,2,0,3,1,3,1,1,0,5,0,1,0,0,0,0,0,0,1,2,6,0,0,0,1,0,0,0,4,0,0,1,10,0,2,0,40,5,0,20,1,6,2,0,4,3,0,0,3,0,0,5,2,0,0,0,0,0,1,2,2,0,0,0,1,0,2,0,2,0,0,0,0,10,1,0,0,1,0,0,5,1,0,0,1,0,0,0,3,0,1,1,0,14,145,2,6,0,4,4,0,0,0,0,0,2,7,0,11,1,0,1,5,0,0,40,0,2,1,0,0,0,2,7,6,1,1,11,0,2,1,0,0,2,15,11,1,5,7,0,4,0,0,2,0,0,0,0,0,2,1,0,4,0,2,0,0,3,3,16,0,0,5,1,14,3,0,0,0,Ozoplaning_with_the_wizard_of_oz,T
