,a,about,above,across,after,afterwards,again,against,all,almost,alone,along,already,also,although,always,am,among,amongst,amount,an,and,another,any,anyhow,anyone,anything,anyway,anywhere,are,around,as,at,back,be,became,because,become,becomes,becoming,been,before,behind,being,below,beside,besides,between,beyond,both,bottom,but,by,ca,call,can,could,did,do,does,doing,done,down,due,during,each,eight,either,eleven,else,elsewhere,empty,enough,even,ever,every,everyone,everything,everywhere,except,few,fifteen,fifty,first,five,for,former,formerly,forty,four,from,front,full,further,get,give,go,had,has,have,he,hence,her,here,hereafter,hereby,hers,herself,him,himself,his,how,however,hundred,i,if,in,indeed,into,is,it,its,itself,just,keep,last,latter,least,less,made,make,many,may,me,meanwhile,might,mine,more,moreover,most,mostly,move,much,must,my,myself,name,neither,never,nevertheless,next,nine,no,nobody,none,nor,not,nothing,now,nowhere,of,off,often,on,once,one,only,onto,or,other,others,otherwise,our,ours,ourselves,out,over,own,part,per,perhaps,please,put,quite,rather,re,really,regarding,same,say,see,seem,seemed,seeming,seems,serious,several,she,should,show,side,since,six,sixty,so,some,somehow,someone,something,sometime,sometimes,somewhere,still,such,take,ten,than,that,the,their,them,themselves,then,there,thereafter,thereby,therefore,therein,thereupon,these,they,third,this,those,though,three,through,throughout,thus,to,together,too,top,toward,towards,twelve,twenty,two,under,unless,until,up,upon,us,used,using,various,very,was,we,well,were,what,whatever,when,whence,whenever,where,whereas,wherein,whereupon,wherever,whether,which,while,whither,who,whoever,whole,whom,whose,why,will,with,within,without,would,yet,you,your,yours,yourself,yourselves,tbook,author
1402,43,2,0,0,4,0,3,1,9,0,0,1,0,1,1,0,0,0,0,0,2,47,0,1,0,2,2,0,0,8,0,13,13,2,9,0,2,1,0,0,2,5,0,3,0,1,0,1,0,1,0,13,6,1,0,7,4,5,9,0,0,1,1,0,0,1,0,0,0,0,0,0,2,3,0,1,1,0,0,0,1,0,0,2,0,16,0,0,0,2,10,0,1,0,0,1,0,10,2,2,21,0,8,1,0,0,0,1,4,2,14,3,2,0,28,4,23,1,6,17,17,7,0,2,1,0,0,0,0,4,0,0,2,6,0,1,0,6,0,0,0,1,1,0,5,2,0,0,2,0,0,1,7,0,1,1,10,2,3,0,44,2,0,5,1,8,1,0,5,2,1,0,1,0,0,2,2,1,0,0,3,0,0,1,1,0,2,0,1,1,2,1,3,0,0,0,0,5,2,0,0,0,0,0,16,2,0,0,0,0,0,0,1,1,0,0,3,20,153,4,6,1,6,3,0,0,0,0,0,1,7,0,7,1,0,0,2,0,0,47,1,1,0,2,0,0,0,1,1,2,2,4,10,2,0,0,0,5,13,6,2,6,3,0,2,0,1,2,0,0,0,0,0,2,2,0,4,0,0,0,0,2,7,13,1,1,4,0,20,1,0,0,0,Marvelous_land_of_oz,B
1403,24,1,0,0,1,0,1,0,8,0,0,2,0,3,2,0,3,0,0,0,1,64,2,3,0,0,0,0,0,12,0,10,15,3,10,1,0,0,0,0,3,4,1,1,0,1,0,0,0,3,1,8,5,2,0,3,2,1,11,2,1,1,7,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,0,1,2,0,0,2,1,13,0,0,0,0,5,0,0,0,5,0,1,11,3,8,18,0,10,1,0,0,0,0,3,1,20,2,0,0,20,6,25,3,14,13,14,4,0,0,1,0,0,1,0,1,2,0,2,9,0,0,0,6,0,2,0,0,0,2,9,0,0,0,1,0,0,1,6,0,0,0,13,3,4,0,39,2,0,10,1,8,1,0,1,2,1,0,1,0,0,5,4,0,0,0,2,0,0,0,1,0,0,0,2,0,3,0,2,0,0,0,1,6,1,0,0,0,0,0,17,1,0,0,1,0,0,0,1,2,1,0,1,23,137,7,2,1,7,0,0,0,1,0,0,1,13,0,11,2,0,3,1,0,0,46,1,1,0,0,0,0,0,2,0,1,2,3,4,3,0,0,0,3,13,7,0,8,2,0,5,0,1,3,0,0,0,0,0,2,5,0,4,0,0,0,0,3,3,17,3,1,4,1,21,6,0,0,0,Marvelous_land_of_oz,B
1404,39,1,3,0,2,0,1,1,4,0,0,2,0,1,1,0,1,0,0,0,2,64,0,3,1,0,1,1,0,7,1,16,8,2,12,1,1,1,0,0,3,4,1,2,0,0,0,0,0,2,0,10,7,1,0,3,5,0,9,3,0,0,2,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,0,3,1,0,0,2,0,1,8,2,7,28,0,8,1,0,0,0,0,4,3,15,1,0,0,17,4,19,1,6,15,24,3,0,3,1,0,0,0,1,4,2,2,2,6,0,1,0,4,0,1,0,1,0,3,5,1,3,0,0,0,1,1,5,0,0,0,8,3,2,0,43,1,0,5,0,9,2,0,5,2,0,0,3,0,0,3,6,0,0,0,0,4,1,0,0,0,1,0,1,1,2,0,2,0,1,0,0,7,3,0,3,0,0,0,11,2,0,0,1,0,0,0,2,0,1,0,2,20,119,6,5,0,7,2,0,0,0,0,0,1,11,0,11,0,0,0,0,0,1,56,3,0,0,1,0,0,0,4,0,2,4,2,14,4,0,0,1,6,11,7,7,7,4,0,4,0,0,2,0,0,0,0,1,8,3,0,4,0,0,0,0,4,8,20,0,0,1,0,15,6,0,1,0,Marvelous_land_of_oz,B
1405,33,0,0,0,4,0,2,3,12,0,0,0,0,2,1,0,4,0,0,0,1,73,1,1,0,1,0,0,0,8,3,13,11,0,7,1,0,0,0,0,1,4,0,0,0,1,0,0,1,0,0,11,7,1,1,4,7,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,1,0,12,0,0,0,0,7,0,0,0,1,1,1,12,3,7,23,0,5,0,0,0,0,0,5,0,10,3,1,0,31,3,16,2,2,22,28,3,1,1,1,1,0,0,1,4,2,1,2,8,0,3,0,3,0,2,0,0,0,5,12,0,0,0,1,0,3,0,4,0,1,0,9,0,2,0,40,0,0,2,0,6,2,0,2,0,0,0,3,0,0,0,4,1,0,0,1,1,0,0,1,0,2,0,3,0,2,1,4,0,1,0,1,8,1,0,1,1,0,0,12,4,0,0,1,0,0,0,1,0,2,0,5,16,139,2,6,0,7,2,0,0,0,0,0,5,8,0,7,0,0,0,2,0,1,55,1,1,0,3,0,0,0,0,1,0,2,5,9,5,0,1,0,3,14,8,3,6,5,0,3,0,0,1,0,0,0,0,0,5,2,0,3,0,0,0,0,2,8,14,1,1,5,0,21,3,0,1,0,Marvelous_land_of_oz,B
1406,46,2,2,0,1,0,1,1,5,1,0,2,0,0,2,1,5,0,0,0,6,56,1,3,0,0,0,0,1,2,4,12,11,5,9,0,2,3,0,0,5,4,0,3,0,0,0,0,0,3,0,10,2,3,0,6,2,2,7,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,15,0,0,0,0,4,0,0,0,1,0,3,9,5,4,19,0,5,2,0,0,0,0,9,1,21,4,0,0,20,10,27,5,7,16,19,1,1,1,0,0,0,0,0,2,2,1,3,4,0,2,1,1,0,3,0,0,1,3,8,1,1,0,3,0,1,0,6,0,0,0,12,2,3,0,38,2,1,6,2,10,3,0,5,1,2,0,4,0,0,2,2,1,0,0,0,0,2,1,0,0,1,0,1,2,0,0,0,0,1,1,1,6,0,0,0,0,0,0,11,3,0,0,0,0,0,0,3,1,0,0,3,27,132,6,4,0,3,4,0,0,0,0,0,1,9,0,5,0,0,1,2,0,1,44,0,0,1,0,0,0,0,1,1,1,1,3,8,5,0,0,0,2,19,9,4,4,4,0,3,0,0,3,0,0,0,0,1,2,3,0,2,0,0,0,1,4,7,15,0,1,6,0,22,1,0,0,0,Marvelous_land_of_oz,B
1407,43,1,1,1,3,0,2,0,11,0,0,3,0,1,1,0,4,0,0,0,3,54,1,2,0,0,0,0,0,2,0,18,18,2,7,0,2,2,0,0,2,3,1,1,0,1,0,0,0,0,0,9,5,2,0,3,5,5,3,1,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,14,0,0,0,2,6,0,1,0,2,2,0,11,1,11,26,0,9,1,0,0,0,0,9,2,13,3,0,0,29,5,25,3,3,18,19,3,0,1,0,0,0,0,3,3,2,2,0,6,0,1,0,4,0,2,0,0,2,1,14,3,1,0,1,0,1,0,7,0,1,1,10,1,7,0,41,2,0,0,3,2,3,0,4,0,0,0,2,0,0,5,3,1,0,0,1,0,0,3,1,0,1,0,0,1,2,0,2,0,1,0,0,8,0,1,0,0,0,0,15,0,0,0,1,0,0,0,0,3,2,0,4,20,120,3,4,0,7,5,0,0,0,0,0,1,14,0,4,1,0,1,0,0,0,54,0,2,1,1,0,0,0,1,0,1,3,2,7,5,0,0,0,2,14,6,6,3,8,0,4,0,0,2,0,0,0,0,1,3,3,0,1,0,0,0,0,3,2,16,0,2,5,1,21,3,0,0,0,Marvelous_land_of_oz,B
1408,47,0,0,0,4,0,0,0,14,0,0,1,0,2,0,1,5,0,0,0,8,64,0,0,0,0,1,1,0,9,3,15,7,5,10,1,0,1,0,0,3,4,0,4,0,0,0,0,0,1,1,18,1,0,0,6,4,3,9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,11,0,0,0,1,3,2,0,0,1,1,0,9,4,4,26,0,8,1,0,0,0,0,7,3,16,4,1,0,29,5,16,3,3,16,19,3,0,0,2,3,0,0,0,4,3,1,2,5,0,1,0,2,0,2,0,1,3,5,8,1,1,0,2,1,1,0,6,0,1,1,4,0,3,0,44,1,1,3,2,3,1,0,3,3,1,0,0,0,0,4,2,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,5,0,1,0,2,2,0,0,0,1,0,0,12,1,0,0,0,0,0,0,1,1,1,0,3,17,138,4,4,0,7,5,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,54,0,0,0,1,0,1,0,0,0,1,4,3,5,4,0,0,0,6,21,6,3,4,7,1,1,0,0,2,0,0,0,1,0,2,2,0,6,0,0,0,0,5,4,11,0,2,1,1,18,5,0,0,0,Marvelous_land_of_oz,B
1409,38,1,1,0,1,0,2,2,10,0,0,0,1,3,0,1,4,0,0,0,3,65,0,0,0,1,1,0,1,2,2,10,8,3,9,2,1,2,0,0,3,3,0,1,1,0,0,0,0,1,0,16,0,1,0,3,4,4,6,2,1,2,1,1,0,0,0,0,0,0,0,1,5,2,1,2,0,1,0,0,0,0,0,2,0,20,2,1,0,2,5,1,0,0,2,0,3,11,4,9,22,0,7,1,0,0,0,1,4,3,14,6,1,0,28,6,16,0,6,16,14,2,0,0,1,1,0,0,0,1,3,1,3,12,0,0,0,6,0,0,0,0,2,2,9,0,0,0,2,0,1,0,4,0,2,1,10,1,4,0,37,0,0,2,1,11,3,0,4,1,1,0,5,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,1,1,3,2,0,0,0,0,2,9,1,0,0,0,0,0,16,2,0,0,0,0,0,0,1,3,0,0,3,16,136,3,2,0,5,3,0,0,0,0,0,0,8,0,5,1,0,1,4,1,0,63,1,0,1,0,0,0,0,0,0,0,1,4,5,2,0,0,0,3,19,7,1,4,4,1,4,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,2,7,16,1,2,6,0,22,2,0,0,0,Marvelous_land_of_oz,B
1410,50,3,0,0,2,0,4,0,3,0,1,3,0,1,1,1,1,0,0,0,3,61,1,4,0,1,1,0,0,8,1,7,7,2,6,0,0,0,0,0,4,6,1,0,0,0,0,1,0,1,0,12,7,2,1,6,3,6,9,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,2,1,14,0,0,0,0,8,0,1,0,3,0,1,8,2,6,17,0,9,2,0,0,0,1,1,4,19,3,0,0,29,5,22,1,2,16,26,2,0,0,1,0,0,0,0,4,2,2,2,11,0,1,0,3,0,0,0,1,1,5,9,3,0,0,3,0,0,0,3,0,0,0,17,1,5,0,39,4,0,1,3,6,4,0,1,0,1,0,1,0,0,5,2,2,0,0,1,1,1,1,0,0,2,0,1,1,2,0,1,0,0,0,0,4,0,0,1,0,0,0,14,1,0,1,0,0,0,0,0,0,1,0,4,24,137,3,2,0,8,3,0,0,1,0,0,4,10,0,9,3,0,0,0,0,0,57,1,0,0,1,0,0,0,0,0,0,0,4,4,2,0,0,0,4,18,2,2,4,5,0,2,0,0,2,1,0,0,0,0,8,3,0,4,0,0,0,0,2,4,13,1,2,2,0,17,7,0,0,0,Marvelous_land_of_oz,B
1411,30,1,0,0,1,0,3,1,6,0,0,1,0,1,0,0,4,0,0,0,4,47,1,0,0,0,0,0,0,11,0,8,7,1,19,1,1,0,0,0,2,2,0,2,0,0,0,1,0,1,0,14,3,3,0,3,2,7,15,0,0,1,5,0,0,1,0,1,0,1,0,0,2,1,0,1,0,2,0,0,1,0,0,0,0,19,1,0,0,1,6,0,1,0,2,1,2,11,2,4,16,0,7,1,0,0,0,0,6,1,15,3,0,0,28,7,23,2,6,21,15,4,0,2,0,1,0,1,1,1,5,2,0,5,0,0,0,6,0,1,0,0,3,6,8,0,0,0,1,0,2,0,1,0,1,2,13,0,8,1,42,1,0,2,0,8,2,0,3,1,0,0,6,0,1,5,6,0,0,0,0,0,1,2,1,0,1,0,2,1,1,0,1,0,0,0,0,6,0,1,0,0,0,0,14,1,0,0,1,0,0,0,2,1,1,0,4,23,126,3,4,1,3,3,0,0,2,1,0,2,8,0,8,2,1,1,1,0,1,72,1,1,1,2,0,0,0,3,0,1,0,6,4,6,0,0,0,5,11,10,3,5,8,0,1,0,0,1,0,1,0,0,0,6,4,0,0,0,0,0,0,3,10,10,1,2,1,1,15,1,0,1,0,Marvelous_land_of_oz,B
1412,38,0,1,1,1,0,0,0,6,0,0,1,1,0,1,0,2,0,0,0,7,50,1,1,0,1,1,0,0,6,5,11,17,4,3,0,1,3,0,0,3,2,2,1,0,0,0,1,0,1,0,13,3,1,0,7,2,1,6,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,2,0,15,0,0,0,2,5,0,0,0,3,0,0,10,4,7,25,0,12,3,0,0,0,1,4,0,16,4,0,0,27,2,24,0,1,19,30,5,0,0,0,0,0,2,1,4,1,1,1,8,0,2,0,7,0,1,0,0,0,4,10,0,1,0,3,0,1,0,9,0,1,0,6,1,8,0,31,2,1,6,3,1,2,0,2,3,2,0,1,0,0,3,5,1,0,0,1,1,0,1,0,0,2,0,1,0,1,0,2,0,3,1,2,6,2,0,1,0,0,0,7,1,0,0,0,0,0,1,7,0,2,0,2,19,118,6,2,2,3,1,0,0,1,0,0,2,9,0,5,2,0,0,2,0,0,64,0,0,0,2,0,0,0,0,0,0,0,5,4,4,1,1,0,3,23,9,4,4,2,0,6,0,0,2,0,0,0,1,1,3,5,0,4,0,0,0,0,3,5,13,1,2,6,1,25,7,0,0,0,Marvelous_land_of_oz,B
1413,42,1,0,0,5,0,1,1,9,0,0,0,0,1,0,1,1,0,0,0,5,59,1,1,0,0,0,0,0,7,1,10,11,3,12,0,2,0,0,0,3,2,0,3,0,0,0,2,0,3,0,8,4,1,1,3,7,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,1,0,0,0,2,0,0,0,0,19,0,0,0,1,10,0,0,0,1,0,1,5,4,5,16,0,12,2,0,0,0,1,2,1,17,4,0,0,28,9,23,2,2,17,29,9,0,0,0,0,0,1,1,2,2,0,3,8,0,0,0,5,0,1,0,0,3,2,6,2,0,0,0,0,0,1,6,0,0,0,11,0,5,0,32,1,0,3,0,5,4,0,2,0,3,0,3,0,0,4,2,2,2,0,2,1,1,0,1,0,1,0,0,1,2,0,2,0,0,0,2,8,1,1,0,0,0,0,12,2,0,0,1,0,0,0,1,0,1,0,1,28,133,5,9,1,3,2,0,0,1,0,0,2,3,0,3,1,0,0,3,0,2,52,0,0,0,0,0,0,0,2,0,0,1,3,9,8,0,0,0,5,15,2,3,4,8,0,3,0,1,2,0,0,0,1,0,7,4,0,2,0,0,0,0,4,5,14,1,3,3,0,19,4,0,1,0,Marvelous_land_of_oz,B
1414,43,2,1,0,3,0,3,0,10,1,0,0,0,0,0,0,5,0,0,0,6,69,2,2,0,0,1,0,1,5,0,8,11,2,12,2,0,2,0,0,3,3,0,2,0,0,0,0,0,2,3,8,8,0,1,3,2,3,9,1,0,2,3,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,2,1,14,1,0,0,1,8,0,0,0,0,1,2,5,2,8,21,0,12,4,0,0,0,0,7,0,18,3,0,0,20,3,17,2,3,9,25,3,0,4,0,0,0,0,0,3,1,1,4,13,0,1,0,4,0,2,0,0,3,1,7,1,0,0,0,0,0,0,3,0,1,0,9,3,1,0,47,3,1,2,3,6,0,0,3,0,0,0,2,0,0,4,4,0,0,0,1,1,0,4,1,0,0,0,0,1,1,1,1,0,1,0,1,12,1,0,1,0,0,0,18,2,0,0,0,0,0,0,1,1,1,1,4,18,142,4,5,0,6,3,0,0,0,0,0,1,3,0,12,1,0,1,0,0,0,44,1,1,0,1,0,0,0,0,0,1,1,4,4,5,1,0,1,3,19,9,4,4,5,0,5,1,0,2,0,0,0,0,0,1,1,0,2,1,0,0,0,0,7,17,2,1,3,1,12,5,0,1,0,Marvelous_land_of_oz,B
1415,37,0,1,0,2,0,3,1,6,0,0,0,0,2,1,1,3,0,0,0,2,59,0,0,0,0,1,0,0,7,2,9,14,2,7,3,0,1,0,0,3,2,0,2,0,3,0,0,0,4,0,9,6,1,0,3,5,1,8,1,0,0,4,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1,5,1,1,1,0,1,2,11,1,10,23,0,13,2,0,0,0,1,8,1,27,2,0,0,23,6,28,1,4,12,21,1,0,3,2,0,0,0,1,2,5,0,0,15,1,1,0,5,0,1,0,0,1,4,6,1,0,0,0,0,1,0,1,0,0,0,9,0,6,0,44,1,0,5,1,3,0,0,1,0,0,0,4,0,0,1,2,2,1,0,1,1,3,3,1,0,2,0,0,1,2,0,2,0,0,1,1,6,1,0,0,0,0,0,7,2,0,0,0,0,0,0,1,1,1,0,4,23,123,5,2,1,11,6,0,0,0,0,0,2,7,0,5,0,0,1,1,0,2,62,0,0,0,3,0,1,0,0,1,1,4,4,6,3,1,0,0,4,16,7,2,3,4,0,3,0,0,1,0,1,0,1,1,4,1,0,5,0,0,0,0,1,4,16,0,2,5,2,22,7,0,0,0,Marvelous_land_of_oz,B
1416,38,1,1,0,0,0,2,0,6,1,0,2,1,0,0,2,3,0,0,0,3,65,2,5,0,0,1,0,0,7,2,13,5,3,8,1,0,0,0,0,2,4,1,4,1,0,0,1,0,1,0,18,8,4,1,4,4,2,6,1,0,2,2,0,1,1,0,0,0,0,0,0,3,3,0,2,0,0,0,1,0,0,0,1,0,15,0,0,1,0,7,0,0,2,0,1,0,8,3,10,20,0,9,0,0,0,0,2,7,1,14,0,0,0,24,7,18,1,2,15,20,8,0,0,1,1,0,1,0,4,2,0,2,8,0,1,0,4,0,1,0,0,1,2,12,1,0,0,1,0,1,0,6,0,0,0,14,2,2,0,46,2,0,4,2,5,1,0,1,2,0,0,4,0,0,2,2,1,0,0,2,1,0,1,1,0,4,0,1,1,2,1,3,0,1,0,1,2,1,0,2,0,0,0,18,2,0,0,0,0,0,0,1,0,0,0,1,16,141,4,2,2,9,3,0,0,2,0,0,2,9,0,5,1,0,2,3,1,1,42,1,1,0,0,0,1,0,0,0,1,1,3,4,1,0,0,0,2,19,8,3,4,5,0,2,1,1,1,0,0,0,0,1,2,3,0,3,0,0,0,0,1,8,12,3,0,8,0,17,7,0,1,0,Marvelous_land_of_oz,B
1417,40,1,0,1,3,0,3,0,6,0,0,0,0,0,0,0,3,1,0,0,1,68,2,1,0,1,1,0,0,7,2,10,13,1,13,0,2,0,0,0,0,2,0,3,0,0,0,0,0,2,0,11,9,3,0,4,3,3,13,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,1,0,1,1,0,0,3,1,12,0,0,1,2,8,0,0,0,1,1,1,11,3,5,12,0,7,1,1,0,0,1,6,2,16,1,0,0,24,6,19,2,3,12,13,4,0,1,1,0,0,0,0,3,4,1,1,7,0,2,0,6,0,3,0,0,1,5,7,0,1,0,4,0,2,0,4,0,0,0,14,1,2,0,30,0,0,3,1,4,3,0,2,0,1,0,0,0,0,1,1,1,1,0,1,0,1,3,1,0,0,0,1,4,2,0,1,1,1,0,1,4,0,0,1,0,0,0,12,1,0,0,0,0,0,0,2,1,0,0,4,24,151,6,4,0,4,2,0,0,1,0,0,1,13,0,8,2,0,0,2,0,2,54,0,0,0,1,0,0,0,1,0,1,2,5,10,2,1,0,0,5,11,10,5,2,4,0,4,0,0,3,0,0,0,0,0,1,6,0,4,0,0,0,0,1,9,22,0,1,4,0,22,2,0,0,0,Marvelous_land_of_oz,B
1418,45,4,1,0,1,0,1,0,6,0,0,1,1,1,0,3,1,0,0,0,3,68,0,1,0,1,1,0,0,11,1,10,9,2,6,1,0,1,0,0,2,1,2,4,0,1,0,0,0,1,1,7,1,0,0,5,2,3,12,0,1,0,3,0,1,1,0,0,0,2,0,1,3,1,2,1,0,0,0,0,1,0,0,0,0,13,1,0,0,2,3,0,0,1,0,0,1,8,6,7,15,0,3,2,0,0,0,1,4,1,12,0,0,0,41,3,13,3,4,18,15,4,0,1,0,0,0,0,0,3,3,1,2,11,0,3,0,4,1,2,0,1,0,2,8,1,0,0,1,1,0,0,2,0,0,0,8,2,6,0,46,3,1,6,1,5,0,0,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0,3,1,0,0,0,1,3,3,0,2,0,1,0,0,8,0,0,2,1,0,0,13,1,0,0,1,0,0,0,5,1,0,0,3,20,125,4,6,1,9,2,0,0,0,0,0,2,6,0,8,1,0,1,1,0,1,59,1,1,0,2,0,0,0,1,0,0,3,4,8,5,1,0,0,3,20,8,4,5,11,2,1,0,0,3,1,0,0,2,0,2,3,0,5,0,1,0,0,2,7,13,1,2,6,0,20,5,0,0,0,Marvelous_land_of_oz,B
1419,39,2,1,0,2,0,1,0,10,1,0,3,0,2,0,1,2,0,0,0,5,59,2,1,0,1,0,0,0,7,3,9,11,2,9,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,15,7,2,1,4,1,6,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,12,0,0,0,1,6,2,0,0,2,0,0,10,3,5,25,0,8,3,0,0,0,0,6,1,18,4,1,0,32,6,18,0,6,19,21,3,0,3,1,2,0,1,0,3,3,1,2,10,0,2,0,2,0,1,0,0,2,3,12,1,2,0,2,0,0,0,5,0,0,1,2,1,4,0,39,2,0,5,2,6,2,0,4,1,0,0,2,0,0,4,3,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,3,0,0,1,2,7,1,0,1,0,0,0,10,0,0,0,0,0,0,0,1,1,0,0,2,15,129,1,5,1,5,2,0,0,0,0,0,2,6,1,12,0,1,1,1,0,0,76,0,0,0,1,0,0,0,0,0,0,0,2,6,3,0,0,0,6,19,9,2,5,5,0,0,0,0,2,0,0,0,0,0,3,1,0,4,0,1,0,0,3,6,18,0,0,2,1,16,8,0,1,0,Marvelous_land_of_oz,B
1420,45,2,0,0,2,0,2,1,7,0,0,1,0,2,2,0,2,0,0,0,5,62,1,2,0,0,1,0,0,4,3,8,6,3,12,0,2,0,0,0,1,7,2,3,0,1,0,0,0,1,0,12,8,3,0,9,5,2,7,3,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,1,0,0,2,0,16,0,0,0,0,4,2,0,0,1,1,0,10,1,10,15,0,9,1,0,0,0,1,11,1,16,2,1,0,23,5,33,2,2,10,12,3,0,2,0,0,0,1,0,5,6,4,3,7,0,3,0,0,0,1,0,0,3,3,6,3,1,0,0,0,0,0,5,0,0,0,17,0,8,0,40,1,0,2,3,4,2,0,3,2,1,0,5,0,0,4,3,1,0,0,2,2,2,4,0,0,0,0,3,0,2,0,2,0,0,0,0,5,2,0,1,0,0,0,5,1,0,0,3,0,0,0,0,4,1,0,1,23,134,2,1,1,11,4,0,0,0,0,0,1,7,0,8,1,0,1,2,1,1,58,2,0,1,0,0,0,0,0,1,0,1,2,7,7,0,0,0,4,15,8,3,4,4,1,0,0,0,1,0,0,0,0,0,2,2,0,4,0,0,0,0,3,6,7,0,0,2,0,21,5,0,0,0,Marvelous_land_of_oz,B
1421,38,1,0,0,1,0,0,0,9,1,0,0,0,2,0,1,5,1,0,0,5,66,1,1,0,0,3,0,0,8,1,9,8,2,8,0,1,0,0,0,0,2,0,1,0,1,0,0,0,2,0,10,3,0,0,5,4,3,4,0,1,1,3,0,0,1,0,0,0,0,0,0,3,1,0,2,0,1,0,0,1,0,0,2,0,24,0,0,0,0,14,2,0,0,3,2,0,11,2,6,19,0,14,2,0,0,0,0,4,0,18,3,2,1,22,7,23,0,2,16,16,2,0,2,1,1,0,0,0,4,0,2,1,4,0,0,0,5,1,2,0,0,1,4,11,3,0,1,2,0,0,0,9,0,0,0,12,1,6,0,50,0,0,6,2,7,1,0,2,1,1,0,3,0,0,4,3,1,0,0,2,2,0,1,1,0,4,0,0,0,1,1,2,0,1,0,1,7,1,1,2,0,0,0,12,5,0,0,1,0,0,0,4,1,1,0,1,19,120,2,2,0,8,2,0,0,0,0,0,0,4,0,10,0,1,0,2,0,1,55,0,0,2,1,0,1,0,2,0,0,2,4,6,4,1,0,1,4,14,8,2,4,5,0,4,0,0,4,0,0,0,0,0,6,3,0,3,0,0,0,0,0,7,13,0,2,2,0,23,2,0,0,0,Marvelous_land_of_oz,B
1422,36,2,1,0,3,0,0,1,7,0,0,0,0,1,0,0,4,0,0,0,6,63,3,2,0,1,2,0,0,2,0,11,12,3,5,1,2,0,0,0,3,3,0,2,0,0,0,1,0,3,0,8,5,1,0,4,4,3,6,0,0,2,2,0,1,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,2,0,0,1,0,12,0,1,0,2,2,1,0,0,1,0,0,7,0,5,25,0,7,3,0,0,0,0,7,0,16,0,0,0,27,11,23,3,8,10,14,4,0,1,1,0,0,0,0,2,0,2,2,8,0,2,0,2,1,5,0,0,0,6,6,2,1,0,2,0,0,0,8,0,0,0,9,0,6,0,42,0,0,4,0,5,2,1,2,1,2,0,4,0,0,2,3,0,1,0,1,0,2,0,0,0,0,0,2,1,1,1,1,0,0,0,2,5,1,2,2,2,0,0,17,5,0,1,0,0,0,0,1,1,0,0,4,19,130,5,4,0,6,1,0,0,0,0,0,1,8,0,2,1,0,2,2,0,0,46,1,0,1,2,0,1,0,1,0,0,3,1,6,5,0,0,0,8,23,12,3,5,4,1,8,0,0,4,0,0,0,0,1,5,6,0,4,0,0,0,0,3,7,16,1,4,7,0,24,3,0,0,0,Marvelous_land_of_oz,B
